Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2017032938272,4-Feb-17,1/3/2017 19:20,ATL,Hartsfield-Jackson Atlanta International Airport,UAL,Passenger Property Loss,Checked Baggage,Audio/Video; Computer & Accessories; Currency; Incidentals,-,In Review
2017102644803,4-Oct-17,10/2/2017 20:35,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,In Review
2017040538381,5-Apr-17,1/8/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00,Deny
2018010446477,5-Dec-17,11/25/2017 12:30,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Toys & Games,-,In Review
2018010946615,5-Dec-17,2/12/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Not Provided,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2018011646813,5-Jan-17,12/12/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checkpoint,Currency,-,In Review
2017083142556,5-Jul-17,6/17/2017 6:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2017062340979,5-Jun-17,6/3/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017070741246,5-Jun-17,5/16/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checkpoint,Baggage/Cases/Purses; Cameras; Clothing; Cosmetics & Grooming; Jewelry & Watches,-,In Review
2017072541812,5-Jun-17,6/3/2017 15:20,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017041938716,5-Mar-17,2/2/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017100544051,5-Oct-17,7/11/2017 11:39,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Sporting Equipment & Supplies,-,In Review
2017102544681,5-Oct-17,9/21/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017102644698,5-Oct-17,9/30/2017 18:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017120745798,5-Oct-17,9/23/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Clothing,-,In Review
2017100544038,5-Sep-17,8/29/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017100544052,5-Sep-17,9/2/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,UAL,Passenger Property Loss,Checked Baggage,Clothing; Computer & Accessories; Other; Personal Accessories; Personal Electronics,-,In Review
2017100444011,5-Sep-17,8/30/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017100443957,5-Sep-17,9/1/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,-,-,*Insufficient
2017100544100,5-Sep-17,8/6/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checkpoint,Personal Accessories,-,*Insufficient
2018010946704,6-Dec-17,10/29/2017 12:36,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checkpoint,-,-,In Review
2017040638408,6-Feb-17,1/19/2017 12:30,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Food & Drink,-,In Review
2017021437519,6-Jan-17,1/1/2017 20:10,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00,Deny
2017083142620,6-Jul-17,6/13/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,-,In Review
2017090842810,6-Jul-17,4/18/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2017072741931,6-Jun-17,2/20/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checked Baggage,Food & Drink,-,In Review
2017042839125,6-Mar-17,2/28/2017 22:25,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming,-,In Review
2017050139133,6-Mar-17,2/2/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Personal Injury,Checkpoint,Other,-,*Insufficient
2017110645001,6-Nov-17,6/23/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,-,Checked Baggage,-,-,*Insufficient
2017100443938,6-Sep-17,8/21/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Computer & Accessories,-,*Insufficient
2017100443948,6-Sep-17,8/7/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checked Baggage,Currency,-,*Insufficient
2017060540183,7-Apr-17,1/11/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017060540168,7-Apr-17,3/28/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,*Insufficient
2017092043212,7-Aug-17,7/30/2017 10:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checked Baggage,Personal Accessories,-,In Review
2017091443083,7-Aug-17,7/3/2017 7:58,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,In Review
2017092143470,7-Aug-17,8/5/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,In Review
2017092843725,7-Aug-17,7/4/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2018010246398,7-Dec-17,10/18/2017 9:30,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checkpoint,Clothing,-,In Review
2017071841659,7-Jul-17,5/22/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses; Computer & Accessories; Personal Accessories,-,In Review
2017071141379,7-Jul-17,6/29/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2017062741037,7-Jun-17,5/1/2017 11:30,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2017071441566,7-Jun-17,5/29/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Not Provided,Passenger Property Loss,Checkpoint,Other,-,In Review
2017071841666,7-Jun-17,3/29/2017 21:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017071841671,7-Jun-17,2/18/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017121245907,7-Nov-17,11/4/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Cameras; Computer & Accessories; Toys & Games,-,In Review
2017100444009,7-Sep-17,8/20/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017100443993,7-Sep-17,8/26/2017 16:25,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,-,In Review
2017100544106,7-Sep-17,9/2/2017 16:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checked Baggage,-,-,In Review
2017100443992,7-Sep-17,8/19/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Not Provided,Property Damage,Checkpoint,Other,-,*Insufficient
2017090842830,8-Aug-17,6/29/2017 15:32,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Cameras,-,In Review
2018010946634,8-Dec-17,11/17/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017041138473,8-Feb-17,1/20/2017 15:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2017081742300,8-Jul-17,6/16/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017060940448,8-Jun-17,5/29/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,In Review
2017050939347,8-Mar-17,2/15/2017 2:10,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,-,-,*Insufficient
2017050839276,8-May-17,2/5/2017 18:15,ATL,Hartsfield-Jackson Atlanta International Airport,UAL,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017051939766,8-May-17,5/7/2017 21:29,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checkpoint,Clothing,-,In Review
2017062140849,8-May-17,3/27/2017 15:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checkpoint,Computer & Accessories,-,*Insufficient
2017112845530,8-Nov-17,10/18/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,-,-,In Review
2017112845527,8-Nov-17,10/18/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,-,-,In Review
2017121646012,8-Nov-17,10/5/2017 17:12,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Personal Accessories,-,In Review
2017101044166,8-Sep-17,7/8/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,-,-,In Review
2017101044173,8-Sep-17,7/6/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Food & Drink,-,In Review
2017101244302,8-Sep-17,9/8/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,-,-,In Review
2017101244340,8-Sep-17,9/6/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017081442179,9-Aug-17,8/6/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017030837887,9-Jan-17,1/8/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Computer & Accessories,-,*Insufficient
2017081742302,9-Jul-17,7/2/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017071341502,9-Jun-17,5/18/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017050939318,9-May-17,1/30/2017 17:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017062340976,9-May-17,4/14/2017 21:20,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017053140070,9-May-17,4/3/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Medical/Science,-,*Insufficient
2017112545435,9-Nov-17,11/8/2017 11:40,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,-,-,In Review
2017113045627,9-Nov-17,11/5/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017113045628,9-Nov-17,10/23/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,-,In Review
2017113045632,9-Nov-17,10/14/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Currency,-,In Review
2017113045636,9-Nov-17,10/30/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Property Damage,Checked Baggage,Other,-,In Review
2017113045638,9-Nov-17,11/2/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017113045660,9-Nov-17,10/16/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,-,In Review
2017050439222,10-Apr-17,4/3/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2017051239485,10-Apr-17,2/18/2017 15:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Property Damage,Checked Baggage,-,-,In Review
2017052539963,10-Apr-17,3/29/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Food & Drink,-,In Review
2017060840368,10-Apr-17,2/28/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,In Review
2017060740344,10-Apr-17,4/3/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Property Damage,Checked Baggage,Computer & Accessories,$0.00,Deny
2017122246252,10-Dec-17,11/17/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,*Insufficient
2018010446506,10-Dec-17,12/6/2017 5:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,*Insufficient
2017041338549,10-Feb-17,1/21/2017 9:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing,$0.00,Deny
2017081742312,10-Jul-17,7/7/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017081842341,10-Jul-17,6/29/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,UAL,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2017081642238,10-Jul-17,6/25/2017 11:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing,-,Closed: Canceled
2017051139442,10-Mar-17,2/13/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,*Insufficient
2017053140082,10-May-17,5/7/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017113045681,10-Nov-17,11/7/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,-,-,*Insufficient
2017103144871,10-Oct-17,9/30/2017 11:35,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,-,-,In Review
2017092543509,11-Aug-17,7/20/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017092843642,11-Aug-17,7/19/2017 5:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,In Review
2017021737619,11-Feb-17,1/11/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checkpoint,Computer & Accessories; Cosmetics & Grooming,-,*Insufficient
2017061440620,11-May-17,5/6/2017 17:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017103144842,11-Oct-17,10/5/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,-,-,In Review
2017110845070,11-Oct-17,10/10/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Medical/Science,-,In Review
2017101144220,11-Sep-17,9/5/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Food & Drink; Medical/Science,-,In Review
2017100544031,11-Sep-17,8/22/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checkpoint,Currency,-,In Review
2017100544114,11-Sep-17,8/23/2017 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Property Damage,Checked Baggage,Computer & Accessories; Personal Electronics,-,In Review
